supplier_id,week,event_count,risk_score,has_rectify,business_exposure,upgrade_label
S‑NOR050,13,0,1.0,False,0.86,0
S‑NOR050,14,0,1.0,False,0.86,0
S‑NOR050,15,0,1.0,False,0.86,0
S‑NOR050,16,0,1.0,False,0.86,0
S‑NOR050,17,0,1.0,False,0.86,0
S‑NOR050,18,0,1.0,False,0.86,0
S‑NOR050,19,0,1.0,False,0.86,0
S‑NOR050,20,1,2.0,False,0.86,0
S‑NOR050,21,0,2.0,False,0.86,0
S‑NOR050,22,0,2.0,False,0.86,0
S‑NOR050,23,0,2.0,False,0.86,0
S‑NOR050,24,0,2.0,False,0.86,0
S‑NOR050,25,0,2.0,False,0.86,0
S‑NOR050,26,0,2.0,False,0.86,0
S‑NOR050,27,0,2.0,False,0.86,0
S‑NOR050,28,0,2.0,False,0.86,0
S‑NOR050,29,0,2.0,False,0.86,0
S‑NOR050,30,0,2.0,False,0.86,0
S‑NOR050,31,0,2.0,False,0.86,0
S‑NOR050,32,0,2.0,False,0.86,0
S‑NOR050,33,0,2.0,False,0.86,0
S‑NOR050,34,0,2.0,False,0.86,0
S‑NOR050,35,0,2.0,False,0.86,0
S‑NOR050,36,0,2.0,False,0.86,0
S‑NOR050,37,1,4.0,False,0.86,0
S‑NOR050,38,0,4.0,False,0.86,0
S‑NOR050,39,0,4.0,False,0.86,0
S‑NOR050,40,0,4.0,False,0.86,0
S‑NOR050,41,0,4.0,False,0.86,0
S‑NOR050,42,0,4.0,False,0.86,0
S‑NOR050,43,0,4.0,False,0.86,0
S‑NOR050,44,0,4.0,False,0.86,0
S‑NOR050,45,0,4.0,False,0.86,0
S‑NOR050,46,0,4.0,False,0.86,0
S‑NOR050,47,0,4.0,False,0.86,0
S‑NOR050,48,0,4.0,False,0.86,0
S‑NOR050,49,0,4.0,False,0.86,0
S‑NOR050,50,0,4.0,False,0.86,0
S‑NOR050,51,0,4.0,False,0.86,0
S‑NOR050,52,0,4.0,False,0.86,0
S‑NOR051,1,0,0.0,False,0.85,0
S‑NOR051,2,0,0.0,False,0.85,0
S‑NOR051,3,0,0.0,False,0.85,0
S‑NOR051,4,0,0.0,False,0.85,0
S‑NOR051,5,0,0.0,False,0.85,0
S‑NOR051,6,0,0.0,False,0.85,0
S‑NOR051,7,0,0.0,False,0.85,0
S‑NOR051,8,0,0.0,False,0.85,0
S‑NOR051,9,0,0.0,False,0.85,0
S‑NOR051,10,0,0.0,False,0.85,0
S‑NOR051,11,0,0.0,False,0.85,0
S‑NOR051,12,0,0.0,False,0.85,0
S‑NOR051,13,0,0.0,False,0.85,0
S‑NOR051,14,0,0.0,False,0.85,0
S‑NOR051,15,0,0.0,False,0.85,0
S‑NOR051,16,0,0.0,False,0.85,0
S‑NOR051,17,0,0.0,False,0.85,0
S‑NOR051,18,0,0.0,False,0.85,0
S‑NOR051,19,0,0.0,False,0.85,0
S‑NOR051,20,0,0.0,False,0.85,0
S‑NOR051,21,0,0.0,False,0.85,0
S‑NOR051,22,0,0.0,False,0.85,0
S‑NOR051,23,0,0.0,False,0.85,0
S‑NOR051,24,0,0.0,False,0.85,0
S‑NOR051,25,0,0.0,False,0.85,0
S‑NOR051,26,0,0.0,False,0.85,0
S‑NOR051,27,0,0.0,False,0.85,0
S‑NOR051,28,0,0.0,False,0.85,0
S‑NOR051,29,0,0.0,False,0.85,0
S‑NOR051,30,0,0.0,False,0.85,0
S‑NOR051,31,0,0.0,False,0.85,0
S‑NOR051,32,1,2.0,False,0.85,0
S‑NOR051,33,0,2.0,False,0.85,0
S‑NOR051,34,0,2.0,False,0.85,0
S‑NOR051,35,0,2.0,False,0.85,0
S‑NOR051,36,0,2.0,False,0.85,0
S‑NOR051,37,0,2.0,False,0.85,0
S‑NOR051,38,0,2.0,False,0.85,0
S‑NOR051,39,0,2.0,False,0.85,0
S‑NOR051,40,0,2.0,False,0.85,0
S‑NOR051,41,0,2.0,False,0.85,0
S‑NOR051,42,0,2.0,False,0.85,0
S‑NOR051,43,0,2.0,False,0.85,0
S‑NOR051,44,0,2.0,False,0.85,0
S‑NOR051,45,0,2.0,False,0.85,0
S‑NOR051,46,0,2.0,False,0.85,0
S‑NOR051,47,0,2.0,False,0.85,0
S‑NOR051,48,0,2.0,False,0.85,0
S‑NOR051,49,0,2.0,False,0.85,0
S‑NOR051,50,0,2.0,False,0.85,0
S‑NOR051,51,0,2.0,False,0.85,0
S‑NOR051,52,0,2.0,False,0.85,0
S‑NOR052,1,0,0.0,False,0.59,0
S‑NOR052,2,0,0.0,False,0.59,0
S‑NOR052,3,0,0.0,False,0.59,0
S‑NOR052,4,0,0.0,False,0.59,0
S‑NOR052,5,0,0.0,False,0.59,0
S‑NOR052,6,1,2.0,False,0.59,0
S‑NOR052,7,0,2.0,False,0.59,0
S‑NOR052,8,0,2.0,False,0.59,0
S‑NOR052,9,0,2.0,False,0.59,0
S‑NOR052,10,0,2.0,False,0.59,0
S‑NOR052,11,1,3.0,False,0.59,0
S‑NOR052,12,0,3.0,False,0.59,0
S‑NOR052,13,0,3.0,False,0.59,0
S‑NOR052,14,0,3.0,False,0.59,0
S‑NOR052,15,0,3.0,False,0.59,0
S‑NOR052,16,0,3.0,False,0.59,0
S‑NOR052,17,1,4.0,False,0.59,0
S‑NOR052,18,0,4.0,False,0.59,0
S‑NOR052,19,0,4.0,False,0.59,0
S‑NOR052,20,0,4.0,False,0.59,0
S‑NOR052,21,0,4.0,False,0.59,0
S‑NOR052,22,0,4.0,False,0.59,0
S‑NOR052,23,0,4.0,False,0.59,0
S‑NOR052,24,0,4.0,False,0.59,0
S‑NOR052,25,0,4.0,False,0.59,0
S‑NOR052,26,0,4.0,False,0.59,0
S‑NOR052,27,0,4.0,False,0.59,0
S‑NOR052,28,0,4.0,False,0.59,0
S‑NOR052,29,0,4.0,False,0.59,0
S‑NOR052,30,0,4.0,False,0.59,0
S‑NOR052,31,0,4.0,False,0.59,0
S‑NOR052,32,0,4.0,False,0.59,0
S‑NOR052,33,0,4.0,False,0.59,0
S‑NOR052,34,0,4.0,False,0.59,0
S‑NOR052,35,0,4.0,False,0.59,0
S‑NOR052,36,0,4.0,False,0.59,0
S‑NOR052,37,0,4.0,False,0.59,0
S‑NOR052,38,0,4.0,False,0.59,0
S‑NOR052,39,0,4.0,False,0.59,0
S‑NOR052,40,0,4.0,False,0.59,0
S‑NOR052,41,0,4.0,False,0.59,0
S‑NOR052,42,0,4.0,False,0.59,0
S‑NOR052,43,0,4.0,False,0.59,0
S‑NOR052,44,0,4.0,False,0.59,0
S‑NOR052,45,0,4.0,False,0.59,0
S‑NOR052,46,0,4.0,False,0.59,0
S‑NOR052,47,0,4.0,False,0.59,0
S‑NOR052,48,0,4.0,False,0.59,0
S‑NOR052,49,0,4.0,False,0.59,0
S‑NOR052,50,0,4.0,False,0.59,0
S‑NOR052,51,0,4.0,False,0.59,0
S‑NOR052,52,0,4.0,False,0.59,0
S‑NOR053,1,0,0.0,False,0.67,0
S‑NOR053,2,0,0.0,False,0.67,0
S‑NOR053,3,0,0.0,False,0.67,0
S‑NOR053,4,0,0.0,False,0.67,0
S‑NOR053,5,1,1.0,False,0.67,0
S‑NOR053,6,0,1.0,False,0.67,0
S‑NOR053,7,0,1.0,False,0.67,0
S‑NOR053,8,0,1.0,False,0.67,0
S‑NOR053,9,0,1.0,False,0.67,0
S‑NOR053,10,0,1.0,False,0.67,0
S‑NOR053,11,0,1.0,False,0.67,0
S‑NOR053,12,0,1.0,False,0.67,0
S‑NOR053,13,0,1.0,False,0.67,0
S‑NOR053,14,0,1.0,False,0.67,0
S‑NOR053,15,0,1.0,False,0.67,0
S‑NOR053,16,0,1.0,False,0.67,0
S‑NOR053,17,0,1.0,False,0.67,0
S‑NOR053,18,1,2.0,False,0.67,0
S‑NOR053,19,0,2.0,False,0.67,0
S‑NOR053,20,0,2.0,False,0.67,0
S‑NOR053,21,1,4.0,False,0.67,0
S‑NOR053,22,0,4.0,False,0.67,0
S‑NOR053,23,0,4.0,False,0.67,0
S‑NOR053,24,0,4.0,False,0.67,0
S‑NOR053,25,0,4.0,False,0.67,0
S‑NOR053,26,0,4.0,False,0.67,0
S‑NOR053,27,0,4.0,False,0.67,0
S‑NOR053,28,0,4.0,False,0.67,0
S‑NOR053,29,0,4.0,False,0.67,0
S‑NOR053,30,0,4.0,False,0.67,0
S‑NOR053,31,0,4.0,False,0.67,0
S‑NOR053,32,0,4.0,False,0.67,0
S‑NOR053,33,0,4.0,False,0.67,0
S‑NOR053,34,0,4.0,False,0.67,0
S‑NOR053,35,0,4.0,False,0.67,0
S‑NOR053,36,0,4.0,False,0.67,0
S‑NOR053,37,1,5.0,False,0.67,0
S‑NOR053,38,0,5.0,False,0.67,0
S‑NOR053,39,0,5.0,False,0.67,0
S‑NOR053,40,0,5.0,False,0.67,0
S‑NOR053,41,0,5.0,False,0.67,0
S‑NOR053,42,0,5.0,False,0.67,0
S‑NOR053,43,0,5.0,False,0.67,0
S‑NOR053,44,0,5.0,False,0.67,0
S‑NOR053,45,0,5.0,False,0.67,0
S‑NOR053,46,0,5.0,False,0.67,0
S‑NOR053,47,0,5.0,False,0.67,0
S‑NOR053,48,0,5.0,False,0.67,0
S‑NOR053,49,0,5.0,False,0.67,0
S‑NOR053,50,0,5.0,False,0.67,0
S‑NOR053,51,0,5.0,False,0.67,0
S‑NOR053,52,0,5.0,False,0.67,0
S‑NOR054,1,0,0.0,False,0.81,0
S‑NOR054,2,0,0.0,False,0.81,0
S‑NOR054,3,0,0.0,False,0.81,0
S‑NOR054,4,0,0.0,False,0.81,0
S‑NOR054,5,0,0.0,False,0.81,0
S‑NOR054,6,0,0.0,False,0.81,0
S‑NOR054,7,0,0.0,False,0.81,0
S‑NOR054,8,0,0.0,False,0.81,0
S‑NOR054,9,0,0.0,False,0.81,0
S‑NOR054,10,0,0.0,False,0.81,0
S‑NOR054,11,0,0.0,False,0.81,0
S‑NOR054,12,0,0.0,False,0.81,0
S‑NOR054,13,0,0.0,False,0.81,0
S‑NOR054,14,0,0.0,False,0.81,0
S‑NOR054,15,0,0.0,False,0.81,0
S‑NOR054,16,0,0.0,False,0.81,0
S‑NOR054,17,0,0.0,False,0.81,0
S‑NOR054,18,0,0.0,False,0.81,0
S‑NOR054,19,0,0.0,False,0.81,0
S‑NOR054,20,1,2.0,False,0.81,0
S‑NOR054,21,0,2.0,False,0.81,0
S‑NOR054,22,0,2.0,False,0.81,0
S‑NOR054,23,0,2.0,False,0.81,0
S‑NOR054,24,0,2.0,False,0.81,0
S‑NOR054,25,0,2.0,False,0.81,0
S‑NOR054,26,0,2.0,False,0.81,0
S‑NOR054,27,0,2.0,False,0.81,0
S‑NOR054,28,0,2.0,False,0.81,0
S‑NOR054,29,1,3.0,False,0.81,0
S‑NOR054,30,0,3.0,False,0.81,0
S‑NOR054,31,0,3.0,False,0.81,0
S‑NOR054,32,0,3.0,False,0.81,0
S‑NOR054,33,0,3.0,False,0.81,0
S‑NOR054,34,0,3.0,False,0.81,0
S‑NOR054,35,0,3.0,False,0.81,0
S‑NOR054,36,0,3.0,False,0.81,0
S‑NOR054,37,0,3.0,False,0.81,0
S‑NOR054,38,0,3.0,False,0.81,0
S‑NOR054,39,0,3.0,False,0.81,0
S‑NOR054,40,0,3.0,False,0.81,0
S‑NOR054,41,0,3.0,False,0.81,0
S‑NOR054,42,0,3.0,False,0.81,0
S‑NOR054,43,0,3.0,False,0.81,0
S‑NOR054,44,0,3.0,False,0.81,0
S‑NOR054,45,1,4.0,False,0.81,0
S‑NOR054,46,0,4.0,False,0.81,0
S‑NOR054,47,0,4.0,False,0.81,0
S‑NOR054,48,0,4.0,False,0.81,0
S‑NOR054,49,0,4.0,False,0.81,0
S‑NOR054,50,0,4.0,False,0.81,0
S‑NOR054,51,0,4.0,False,0.81,0
S‑NOR054,52,0,4.0,False,0.81,0
S‑NOR055,1,0,0.0,False,0.85,0
S‑NOR055,2,0,0.0,False,0.85,0
S‑NOR055,3,0,0.0,False,0.85,0
S‑NOR055,4,0,0.0,False,0.85,0
S‑NOR055,5,0,0.0,False,0.85,0
S‑NOR055,6,0,0.0,False,0.85,0
S‑NOR055,7,0,0.0,False,0.85,0
S‑NOR055,8,0,0.0,False,0.85,0
S‑NOR055,9,0,0.0,False,0.85,0
S‑NOR055,10,0,0.0,False,0.85,0
S‑NOR055,11,0,0.0,False,0.85,0
S‑NOR055,12,1,2.0,False,0.85,0
S‑NOR055,13,0,2.0,False,0.85,0
S‑NOR055,14,0,2.0,False,0.85,0
S‑NOR055,15,0,2.0,False,0.85,0
S‑NOR055,16,0,2.0,False,0.85,0
S‑NOR055,17,0,2.0,False,0.85,0
S‑NOR055,18,0,2.0,False,0.85,0
S‑NOR055,19,0,2.0,False,0.85,0
S‑NOR055,20,0,2.0,False,0.85,0
S‑NOR055,21,0,2.0,False,0.85,0
S‑NOR055,22,0,2.0,False,0.85,0
S‑NOR055,23,0,2.0,False,0.85,0
S‑NOR055,24,0,2.0,False,0.85,0
S‑NOR055,25,0,2.0,False,0.85,0
S‑NOR055,26,0,2.0,False,0.85,0
S‑NOR055,27,0,2.0,False,0.85,0
S‑NOR055,28,0,2.0,False,0.85,0
S‑NOR055,29,0,2.0,False,0.85,0
S‑NOR055,30,1,3.0,False,0.85,0
S‑NOR055,31,0,3.0,False,0.85,0
S‑NOR055,32,0,3.0,False,0.85,0
S‑NOR055,33,0,3.0,False,0.85,0
S‑NOR055,34,0,3.0,False,0.85,0
S‑NOR055,35,0,3.0,False,0.85,0
S‑NOR055,36,0,3.0,False,0.85,0
S‑NOR055,37,0,3.0,False,0.85,0
S‑NOR055,38,0,3.0,False,0.85,0
S‑NOR055,39,0,3.0,False,0.85,0
S‑NOR055,40,0,3.0,False,0.85,0
S‑NOR055,41,0,3.0,False,0.85,0
S‑NOR055,42,0,3.0,False,0.85,0
S‑NOR055,43,0,3.0,False,0.85,0
S‑NOR055,44,0,3.0,False,0.85,0
S‑NOR055,45,0,3.0,False,0.85,0
S‑NOR055,46,0,3.0,False,0.85,0
S‑NOR055,47,0,3.0,False,0.85,0
S‑NOR055,48,0,3.0,False,0.85,0
S‑NOR055,49,0,3.0,False,0.85,0
S‑NOR055,50,0,3.0,False,0.85,0
S‑NOR055,51,0,3.0,False,0.85,0
S‑NOR055,52,0,3.0,False,0.85,0
S‑NOR056,1,0,0.0,False,0.3,0
S‑NOR056,2,0,0.0,False,0.3,0
S‑NOR056,3,0,0.0,False,0.3,0
S‑NOR056,4,0,0.0,False,0.3,0
S‑NOR056,5,0,0.0,False,0.3,0
S‑NOR056,6,0,0.0,False,0.3,0
S‑NOR056,7,1,1.0,False,0.3,0
S‑NOR056,8,0,1.0,False,0.3,0
S‑NOR056,9,0,1.0,False,0.3,0
S‑NOR056,10,0,1.0,False,0.3,0
S‑NOR056,11,0,1.0,False,0.3,0
S‑NOR056,12,0,1.0,False,0.3,0
S‑NOR056,13,0,1.0,False,0.3,0
S‑NOR056,14,0,1.0,False,0.3,0
S‑NOR056,15,0,1.0,False,0.3,0
S‑NOR056,16,0,1.0,False,0.3,0
S‑NOR056,17,0,1.0,False,0.3,0
S‑NOR056,18,0,1.0,False,0.3,0
S‑NOR056,19,0,1.0,False,0.3,0
S‑NOR056,20,0,1.0,False,0.3,0
S‑NOR056,21,0,1.0,False,0.3,0
S‑NOR056,22,0,1.0,False,0.3,0
S‑NOR056,23,0,1.0,False,0.3,0
S‑NOR056,24,0,1.0,False,0.3,0
S‑NOR056,25,0,1.0,False,0.3,0
S‑NOR056,26,0,1.0,False,0.3,0
S‑NOR056,27,0,1.0,False,0.3,0
S‑NOR056,28,0,1.0,False,0.3,0
S‑NOR056,29,1,3.0,False,0.3,0
S‑NOR056,30,0,3.0,False,0.3,0
S‑NOR056,31,0,3.0,False,0.3,0
S‑NOR056,32,0,3.0,False,0.3,0
S‑NOR056,33,1,5.0,False,0.3,0
S‑NOR056,34,0,5.0,False,0.3,0
S‑NOR056,35,0,5.0,False,0.3,0
S‑NOR056,36,0,5.0,False,0.3,0
S‑NOR056,37,0,5.0,False,0.3,0
S‑NOR056,38,0,5.0,False,0.3,0
S‑NOR056,39,0,5.0,False,0.3,0
S‑NOR056,40,0,5.0,False,0.3,0
S‑NOR056,41,0,5.0,False,0.3,0
S‑NOR056,42,0,5.0,False,0.3,0
S‑NOR056,43,0,5.0,False,0.3,0
S‑NOR056,44,0,5.0,False,0.3,0
S‑NOR056,45,0,5.0,False,0.3,0
S‑NOR056,46,0,5.0,False,0.3,0
S‑NOR056,47,0,5.0,False,0.3,0
S‑NOR056,48,0,5.0,False,0.3,0
S‑NOR056,49,0,5.0,False,0.3,0
S‑NOR056,50,0,5.0,False,0.3,0
S‑NOR056,51,0,5.0,False,0.3,0
S‑NOR056,52,0,5.0,False,0.3,0
S‑NOR057,1,0,0.0,False,0.4,0
S‑NOR057,2,0,0.0,False,0.4,0
S‑NOR057,3,0,0.0,False,0.4,0
S‑NOR057,4,0,0.0,False,0.4,0
S‑NOR057,5,0,0.0,False,0.4,0
S‑NOR057,6,0,0.0,False,0.4,0
S‑NOR057,7,0,0.0,False,0.4,0
S‑NOR057,8,0,0.0,False,0.4,0
S‑NOR057,9,0,0.0,False,0.4,0
S‑NOR057,10,0,0.0,False,0.4,0
S‑NOR057,11,0,0.0,False,0.4,0
S‑NOR057,12,0,0.0,False,0.4,0
S‑NOR057,13,0,0.0,False,0.4,0
S‑NOR057,14,0,0.0,False,0.4,0
S‑NOR057,15,0,0.0,False,0.4,0
S‑NOR057,16,0,0.0,False,0.4,0
S‑NOR057,17,0,0.0,False,0.4,0
S‑NOR057,18,0,0.0,False,0.4,0
S‑NOR057,19,0,0.0,False,0.4,0
S‑NOR057,20,0,0.0,False,0.4,0
S‑NOR057,21,0,0.0,False,0.4,0
S‑NOR057,22,0,0.0,False,0.4,0
S‑NOR057,23,0,0.0,False,0.4,0
S‑NOR057,24,0,0.0,False,0.4,0
S‑NOR057,25,0,0.0,False,0.4,0
S‑NOR057,26,0,0.0,False,0.4,0
S‑NOR057,27,0,0.0,False,0.4,0
S‑NOR057,28,0,0.0,False,0.4,0
S‑NOR057,29,0,0.0,False,0.4,0
S‑NOR057,30,1,2.0,False,0.4,0
S‑NOR057,31,0,2.0,False,0.4,0
S‑NOR057,32,0,2.0,False,0.4,0
S‑NOR057,33,0,2.0,False,0.4,0
S‑NOR057,34,0,2.0,False,0.4,0
S‑NOR057,35,0,2.0,False,0.4,0
S‑NOR057,36,0,2.0,False,0.4,0
S‑NOR057,37,0,2.0,False,0.4,0
S‑NOR057,38,0,2.0,False,0.4,0
S‑NOR057,39,0,2.0,False,0.4,0
S‑NOR057,40,0,2.0,False,0.4,0
S‑NOR057,41,0,2.0,False,0.4,0
S‑NOR057,42,1,4.0,False,0.4,0
S‑NOR057,43,0,4.0,False,0.4,0
S‑NOR057,44,0,4.0,False,0.4,0
S‑NOR057,45,0,4.0,False,0.4,0
S‑NOR057,46,0,4.0,False,0.4,0
S‑NOR057,47,0,4.0,False,0.4,0
S‑NOR057,48,0,4.0,False,0.4,0
S‑NOR057,49,0,4.0,False,0.4,0
S‑NOR057,50,1,5.0,False,0.4,0
S‑NOR057,51,0,5.0,False,0.4,0
S‑NOR057,52,0,5.0,False,0.4,0
S‑NOR058,1,0,0.0,False,0.62,0
S‑NOR058,2,0,0.0,False,0.62,0
S‑NOR058,3,0,0.0,False,0.62,0
S‑NOR058,4,0,0.0,False,0.62,0
S‑NOR058,5,0,0.0,False,0.62,0
S‑NOR058,6,0,0.0,False,0.62,0
S‑NOR058,7,1,2.0,False,0.62,0
S‑NOR058,8,0,2.0,False,0.62,0
S‑NOR058,9,0,2.0,False,0.62,0
S‑NOR058,10,0,2.0,False,0.62,0
S‑NOR058,11,0,2.0,False,0.62,0
S‑NOR058,12,1,4.0,False,0.62,0
S‑NOR058,13,0,4.0,False,0.62,0
S‑NOR058,14,0,4.0,False,0.62,0
S‑NOR058,15,0,4.0,False,0.62,0
S‑NOR058,16,0,4.0,False,0.62,0
S‑NOR058,17,0,4.0,False,0.62,0
S‑NOR058,18,0,4.0,False,0.62,0
S‑NOR058,19,0,4.0,False,0.62,0
S‑NOR058,20,1,6.0,False,0.62,0
S‑NOR058,21,0,6.0,False,0.62,0
S‑NOR058,22,0,6.0,False,0.62,0
S‑NOR058,23,0,6.0,False,0.62,0
S‑NOR058,24,0,6.0,False,0.62,0
S‑NOR058,25,0,6.0,False,0.62,0
S‑NOR058,26,0,6.0,False,0.62,0
S‑NOR058,27,0,6.0,False,0.62,0
S‑NOR058,28,0,6.0,False,0.62,0
S‑NOR058,29,0,6.0,False,0.62,0
S‑NOR058,30,0,6.0,False,0.62,0
S‑NOR058,31,0,6.0,False,0.62,0
S‑NOR058,32,0,6.0,False,0.62,0
S‑NOR058,33,0,6.0,False,0.62,0
S‑NOR058,34,0,6.0,False,0.62,0
S‑NOR058,35,0,6.0,False,0.62,0
S‑NOR058,36,0,6.0,False,0.62,0
S‑NOR058,37,0,6.0,False,0.62,0
S‑NOR058,38,0,6.0,False,0.62,0
S‑NOR058,39,0,6.0,False,0.62,0
S‑NOR058,40,0,6.0,False,0.62,0
S‑NOR058,41,0,6.0,False,0.62,0
S‑NOR058,42,0,6.0,False,0.62,0
S‑NOR058,43,0,6.0,False,0.62,0
S‑NOR058,44,0,6.0,False,0.62,0
S‑NOR058,45,0,6.0,False,0.62,0
S‑NOR058,46,0,6.0,False,0.62,0
S‑NOR058,47,0,6.0,False,0.62,0
S‑NOR058,48,0,6.0,False,0.62,0
S‑NOR058,49,0,6.0,False,0.62,0
S‑NOR058,50,0,6.0,False,0.62,0
S‑NOR058,51,0,6.0,False,0.62,0
S‑NOR058,52,0,6.0,False,0.62,0
S‑NOR059,1,0,0.0,False,0.57,0
S‑NOR059,2,0,0.0,False,0.57,0
S‑NOR059,3,0,0.0,False,0.57,0
S‑NOR059,4,0,0.0,False,0.57,0
S‑NOR059,5,0,0.0,False,0.57,0
S‑NOR059,6,0,0.0,False,0.57,0
S‑NOR059,7,0,0.0,False,0.57,0
S‑NOR059,8,0,0.0,False,0.57,0
S‑NOR059,9,0,0.0,False,0.57,0
S‑NOR059,10,0,0.0,False,0.57,0
S‑NOR059,11,0,0.0,False,0.57,0
S‑NOR059,12,0,0.0,False,0.57,0
S‑NOR059,13,0,0.0,False,0.57,0
S‑NOR059,14,0,0.0,False,0.57,0
S‑NOR059,15,0,0.0,False,0.57,0
S‑NOR059,16,0,0.0,False,0.57,0
S‑NOR059,17,0,0.0,False,0.57,0
S‑NOR059,18,0,0.0,False,0.57,0
S‑NOR059,19,0,0.0,False,0.57,0
S‑NOR059,20,0,0.0,False,0.57,0
S‑NOR059,21,0,0.0,False,0.57,0
S‑NOR059,22,0,0.0,False,0.57,0
S‑NOR059,23,0,0.0,False,0.57,0
S‑NOR059,24,0,0.0,False,0.57,0
S‑NOR059,25,0,0.0,False,0.57,0
S‑NOR059,26,0,0.0,False,0.57,0
S‑NOR059,27,0,0.0,False,0.57,0
S‑NOR059,28,1,1.0,False,0.57,0
S‑NOR059,29,0,1.0,False,0.57,0
S‑NOR059,30,0,1.0,False,0.57,0
S‑NOR059,31,0,1.0,False,0.57,0
S‑NOR059,32,0,1.0,False,0.57,0
S‑NOR059,33,0,1.0,False,0.57,0
S‑NOR059,34,0,1.0,False,0.57,0
S‑NOR059,35,0,1.0,False,0.57,0
S‑NOR059,36,0,1.0,False,0.57,0
S‑NOR059,37,0,1.0,False,0.57,0
S‑NOR059,38,0,1.0,False,0.57,0
S‑NOR059,39,0,1.0,False,0.57,0
S‑NOR059,40,0,1.0,False,0.57,0
S‑NOR059,41,0,1.0,False,0.57,0
S‑NOR059,42,0,1.0,False,0.57,0
S‑NOR059,43,0,1.0,False,0.57,0
S‑NOR059,44,0,1.0,False,0.57,0
S‑NOR059,45,0,1.0,False,0.57,0
S‑NOR059,46,0,1.0,False,0.57,0
S‑NOR059,47,0,1.0,False,0.57,0
S‑NOR059,48,0,1.0,False,0.57,0
S‑NOR059,49,0,1.0,False,0.57,0
S‑NOR059,50,0,1.0,False,0.57,0
S‑NOR059,51,0,1.0,False,0.57,0
S‑NOR059,52,0,1.0,False,0.57,0
S‑NOR060,1,0,0.0,False,0.32,0
S‑NOR060,2,0,0.0,False,0.32,0
S‑NOR060,3,0,0.0,False,0.32,0
S‑NOR060,4,0,0.0,False,0.32,0
S‑NOR060,5,0,0.0,False,0.32,0
S‑NOR060,6,0,0.0,False,0.32,0
S‑NOR060,7,0,0.0,False,0.32,0
S‑NOR060,8,0,0.0,False,0.32,0
S‑NOR060,9,1,1.0,False,0.32,0
S‑NOR060,10,0,1.0,False,0.32,0
S‑NOR060,11,0,1.0,False,0.32,0
S‑NOR060,12,0,1.0,False,0.32,0
S‑NOR060,13,0,1.0,False,0.32,0
S‑NOR060,14,0,1.0,False,0.32,0
S‑NOR060,15,0,1.0,False,0.32,0
S‑NOR060,16,0,1.0,False,0.32,0
S‑NOR060,17,0,1.0,False,0.32,0
S‑NOR060,18,0,1.0,False,0.32,0
S‑NOR060,19,1,2.0,False,0.32,0
S‑NOR060,20,0,2.0,False,0.32,0
S‑NOR060,21,0,2.0,False,0.32,0
S‑NOR060,22,0,2.0,False,0.32,0
S‑NOR060,23,0,2.0,False,0.32,0
S‑NOR060,24,0,2.0,False,0.32,0
S‑NOR060,25,0,2.0,False,0.32,0
S‑NOR060,26,0,2.0,False,0.32,0
S‑NOR060,27,0,2.0,False,0.32,0
S‑NOR060,28,0,2.0,False,0.32,0
S‑NOR060,29,0,2.0,False,0.32,0
S‑NOR060,30,0,2.0,False,0.32,0
S‑NOR060,31,0,2.0,False,0.32,0
S‑NOR060,32,0,2.0,False,0.32,0
S‑NOR060,33,0,2.0,False,0.32,0
S‑NOR060,34,0,2.0,False,0.32,0
S‑NOR060,35,0,2.0,False,0.32,0
S‑NOR060,36,0,2.0,False,0.32,0
S‑NOR060,37,1,4.0,False,0.32,0
S‑NOR060,38,0,4.0,False,0.32,0
S‑NOR060,39,0,4.0,False,0.32,0
S‑NOR060,40,0,4.0,False,0.32,0
S‑NOR060,41,0,4.0,False,0.32,0
S‑NOR060,42,0,4.0,False,0.32,0
S‑NOR060,43,0,4.0,False,0.32,0
S‑NOR060,44,0,4.0,False,0.32,0
S‑NOR060,45,0,4.0,False,0.32,0
S‑NOR060,46,0,4.0,False,0.32,0
S‑NOR060,47,1,5.0,False,0.32,0
S‑NOR060,48,0,5.0,False,0.32,0
S‑NOR060,49,0,5.0,False,0.32,0
S‑NOR060,50,0,5.0,False,0.32,0
S‑NOR060,51,0,5.0,False,0.32,0
S‑NOR060,52,0,5.0,False,0.32,0
S‑NOR061,1,0,0.0,False,0.9,0
S‑NOR061,2,0,0.0,False,0.9,0
S‑NOR061,3,0,0.0,False,0.9,0
S‑NOR061,4,0,0.0,False,0.9,0
S‑NOR061,5,0,0.0,False,0.9,0
S‑NOR061,6,0,0.0,False,0.9,0
S‑NOR061,7,0,0.0,False,0.9,0
S‑NOR061,8,0,0.0,False,0.9,0
S‑NOR061,9,0,0.0,False,0.9,0
S‑NOR061,10,0,0.0,False,0.9,0
S‑NOR061,11,0,0.0,False,0.9,0
S‑NOR061,12,0,0.0,False,0.9,0
S‑NOR061,13,0,0.0,False,0.9,0
S‑NOR061,14,0,0.0,False,0.9,0
S‑NOR061,15,0,0.0,False,0.9,0
S‑NOR061,16,0,0.0,False,0.9,0
S‑NOR061,17,0,0.0,False,0.9,0
S‑NOR061,18,0,0.0,False,0.9,0
S‑NOR061,19,0,0.0,False,0.9,0
S‑NOR061,20,0,0.0,False,0.9,0
S‑NOR061,21,0,0.0,False,0.9,0
